"IU_ID","IU_ID_Full","IU_CODE"
37059,"NGA37059","NGA0380837059"
37060,"NGA37060","NGA0380837060"
37061,"NGA37061","NGA0380837061"
37040,"NGA37040","NGA0380737040"
37041,"NGA37041","NGA0380837041"
37042,"NGA37042","NGA0380837042"
36409,"NGA36409","NGA0377836409"
36410,"NGA36410","NGA0377836410"
36411,"NGA36411","NGA0377836411"
36395,"NGA36395","NGA0377736395"
37043,"NGA37043","NGA0380837043"
36396,"NGA36396","NGA0377736396"
36397,"NGA36397","NGA0377736397"
36398,"NGA36398","NGA0377736398"
36399,"NGA36399","NGA0377736399"
36400,"NGA36400","NGA0377736400"
36401,"NGA36401","NGA0377736401"
36402,"NGA36402","NGA0377736402"
36403,"NGA36403","NGA0377736403"
36404,"NGA36404","NGA0377736404"
36405,"NGA36405","NGA0377736405"
36406,"NGA36406","NGA0377836406"
36407,"NGA36407","NGA0377836407"
36408,"NGA36408","NGA0377836408"
36351,"NGA36351","NGA0377536351"
36354,"NGA36354","NGA0377636354"
37044,"NGA37044","NGA0380837044"
37045,"NGA37045","NGA0380837045"
37046,"NGA37046","NGA0380837046"
37047,"NGA37047","NGA0380837047"
37048,"NGA37048","NGA0380837048"
37049,"NGA37049","NGA0380837049"
36985,"NGA36985","NGA0380536985"
36986,"NGA36986","NGA0380536986"
36987,"NGA36987","NGA0380536987"
36988,"NGA36988","NGA0380536988"
36989,"NGA36989","NGA0380536989"
36990,"NGA36990","NGA0380536990"
36991,"NGA36991","NGA0380536991"
36992,"NGA36992","NGA0380536992"
36993,"NGA36993","NGA0380536993"
36994,"NGA36994","NGA0380536994"
36995,"NGA36995","NGA0380536995"
36996,"NGA36996","NGA0380536996"
36997,"NGA36997","NGA0380536997"
36998,"NGA36998","NGA0380536998"
36999,"NGA36999","NGA0380536999"
37000,"NGA37000","NGA0380537000"
37001,"NGA37001","NGA0380637001"
37002,"NGA37002","NGA0380637002"
37003,"NGA37003","NGA0380637003"
37004,"NGA37004","NGA0380637004"
37005,"NGA37005","NGA0380637005"
37006,"NGA37006","NGA0380637006"
36841,"NGA36841","NGA0379836841"
36842,"NGA36842","NGA0379936842"
36843,"NGA36843","NGA0379936843"
36844,"NGA36844","NGA0379936844"
36845,"NGA36845","NGA0379936845"
36846,"NGA36846","NGA0379936846"
36847,"NGA36847","NGA0379936847"
36848,"NGA36848","NGA0379936848"
36849,"NGA36849","NGA0379936849"
36850,"NGA36850","NGA0379936850"
36851,"NGA36851","NGA0379936851"
36852,"NGA36852","NGA0379936852"
36853,"NGA36853","NGA0379936853"
36854,"NGA36854","NGA0379936854"
36855,"NGA36855","NGA0379936855"
36856,"NGA36856","NGA0379936856"
37050,"NGA37050","NGA0380837050"
36488,"NGA36488","NGA0378236488"
36489,"NGA36489","NGA0378236489"
36490,"NGA36490","NGA0378236490"
36491,"NGA36491","NGA0378236491"
36492,"NGA36492","NGA0378236492"
36493,"NGA36493","NGA0378236493"
36494,"NGA36494","NGA0378236494"
36495,"NGA36495","NGA0378236495"
36498,"NGA36498","NGA0378236498"
36564,"NGA36564","NGA0378636564"
36565,"NGA36565","NGA0378636565"
36566,"NGA36566","NGA0378636566"
36567,"NGA36567","NGA0378636567"
36568,"NGA36568","NGA0378636568"
36690,"NGA36690","NGA0379336690"
36691,"NGA36691","NGA0379336691"
36692,"NGA36692","NGA0379336692"
36693,"NGA36693","NGA0379336693"
36694,"NGA36694","NGA0379336694"
36695,"NGA36695","NGA0379336695"
36696,"NGA36696","NGA0379336696"
36697,"NGA36697","NGA0379336697"
36698,"NGA36698","NGA0379336698"
36699,"NGA36699","NGA0379336699"
36700,"NGA36700","NGA0379336700"
36701,"NGA36701","NGA0379336701"
37020,"NGA37020","NGA0380737020"
37021,"NGA37021","NGA0380737021"
37109,"NGA37109","NGA0381137109"
37110,"NGA37110","NGA0381137110"
36617,"NGA36617","NGA0378936617"
36618,"NGA36618","NGA0379036618"
36619,"NGA36619","NGA0379036619"
36620,"NGA36620","NGA0379036620"
36621,"NGA36621","NGA0379036621"
36622,"NGA36622","NGA0379036622"
36623,"NGA36623","NGA0379036623"
36624,"NGA36624","NGA0379036624"
36625,"NGA36625","NGA0379036625"
36626,"NGA36626","NGA0379036626"
36627,"NGA36627","NGA0379036627"
36628,"NGA36628","NGA0379036628"
36629,"NGA36629","NGA0379136629"
36630,"NGA36630","NGA0379136630"
36631,"NGA36631","NGA0379136631"
36632,"NGA36632","NGA0379136632"
36337,"NGA36337","NGA0377536337"
36338,"NGA36338","NGA0377536338"
36339,"NGA36339","NGA0377536339"
36340,"NGA36340","NGA0377536340"
36346,"NGA36346","NGA0377536346"
36347,"NGA36347","NGA0377536347"
36348,"NGA36348","NGA0377536348"
36349,"NGA36349","NGA0377536349"
36413,"NGA36413","NGA0377836413"
36414,"NGA36414","NGA0377836414"
36415,"NGA36415","NGA0377836415"
36392,"NGA36392","NGA0377736392"
36393,"NGA36393","NGA0377736393"
36394,"NGA36394","NGA0377736394"
36373,"NGA36373","NGA0377636373"
36374,"NGA36374","NGA0377636374"
36375,"NGA36375","NGA0377736375"
36376,"NGA36376","NGA0377736376"
36377,"NGA36377","NGA0377736377"
36378,"NGA36378","NGA0377736378"
36379,"NGA36379","NGA0377736379"
36380,"NGA36380","NGA0377736380"
36381,"NGA36381","NGA0377736381"
36382,"NGA36382","NGA0377736382"
36675,"NGA36675","NGA0379236675"
36676,"NGA36676","NGA0379236676"
36677,"NGA36677","NGA0379236677"
36678,"NGA36678","NGA0379236678"
36679,"NGA36679","NGA0379236679"
36680,"NGA36680","NGA0379236680"
36681,"NGA36681","NGA0379236681"
36682,"NGA36682","NGA0379236682"
36683,"NGA36683","NGA0379336683"
36684,"NGA36684","NGA0379336684"
36685,"NGA36685","NGA0379336685"
36686,"NGA36686","NGA0379336686"
36687,"NGA36687","NGA0379336687"
36891,"NGA36891","NGA0380136891"
36902,"NGA36902","NGA0380236902"
36903,"NGA36903","NGA0380236903"
36904,"NGA36904","NGA0380236904"
36416,"NGA36416","NGA0377836416"
36417,"NGA36417","NGA0377836417"
36418,"NGA36418","NGA0377836418"
36419,"NGA36419","NGA0377836419"
36547,"NGA36547","NGA0378436547"
36548,"NGA36548","NGA0378536548"
36549,"NGA36549","NGA0378536549"
36550,"NGA36550","NGA0378536550"
36551,"NGA36551","NGA0378536551"
36552,"NGA36552","NGA0378536552"
36553,"NGA36553","NGA0378536553"
36554,"NGA36554","NGA0378536554"
36555,"NGA36555","NGA0378536555"
36556,"NGA36556","NGA0378536556"
36557,"NGA36557","NGA0378536557"
36873,"NGA36873","NGA0380036873"
36874,"NGA36874","NGA0380036874"
36875,"NGA36875","NGA0380136875"
36876,"NGA36876","NGA0380136876"
36877,"NGA36877","NGA0380136877"
36878,"NGA36878","NGA0380136878"
36879,"NGA36879","NGA0380136879"
36880,"NGA36880","NGA0380136880"
36928,"NGA36928","NGA0380336928"
36929,"NGA36929","NGA0380336929"
36930,"NGA36930","NGA0380336930"
36931,"NGA36931","NGA0380336931"
36355,"NGA36355","NGA0377636355"
36356,"NGA36356","NGA0377636356"
36357,"NGA36357","NGA0377636357"
36358,"NGA36358","NGA0377636358"
36359,"NGA36359","NGA0377636359"
36360,"NGA36360","NGA0377636360"
36361,"NGA36361","NGA0377636361"
36362,"NGA36362","NGA0377636362"
36363,"NGA36363","NGA0377636363"
36364,"NGA36364","NGA0377636364"
36365,"NGA36365","NGA0377636365"
36366,"NGA36366","NGA0377636366"
36367,"NGA36367","NGA0377636367"
36368,"NGA36368","NGA0377636368"
36369,"NGA36369","NGA0377636369"
36370,"NGA36370","NGA0377636370"
36371,"NGA36371","NGA0377636371"
36372,"NGA36372","NGA0377636372"
36383,"NGA36383","NGA0377736383"
36384,"NGA36384","NGA0377736384"
36385,"NGA36385","NGA0377736385"
36386,"NGA36386","NGA0377736386"
36387,"NGA36387","NGA0377736387"
36388,"NGA36388","NGA0377736388"
36389,"NGA36389","NGA0377736389"
36390,"NGA36390","NGA0377736390"
36412,"NGA36412","NGA0377836412"
36981,"NGA36981","NGA0380536981"
36982,"NGA36982","NGA0380536982"
36983,"NGA36983","NGA0380536983"
36984,"NGA36984","NGA0380536984"
36420,"NGA36420","NGA0377836420"
36421,"NGA36421","NGA0377836421"
36422,"NGA36422","NGA0377836422"
36423,"NGA36423","NGA0377836423"
36424,"NGA36424","NGA0377836424"
36425,"NGA36425","NGA0377836425"
36426,"NGA36426","NGA0377836426"
36427,"NGA36427","NGA0377936427"
36428,"NGA36428","NGA0377936428"
36429,"NGA36429","NGA0377936429"
36430,"NGA36430","NGA0377936430"
36431,"NGA36431","NGA0377936431"
36432,"NGA36432","NGA0377936432"
36433,"NGA36433","NGA0377936433"
36434,"NGA36434","NGA0377936434"
36435,"NGA36435","NGA0377936435"
36436,"NGA36436","NGA0377936436"
36437,"NGA36437","NGA0377936437"
36438,"NGA36438","NGA0377936438"
36439,"NGA36439","NGA0377936439"
36440,"NGA36440","NGA0377936440"
36441,"NGA36441","NGA0377936441"
37022,"NGA37022","NGA0380737022"
37023,"NGA37023","NGA0380737023"
37024,"NGA37024","NGA0380737024"
37025,"NGA37025","NGA0380737025"
37026,"NGA37026","NGA0380737026"
37027,"NGA37027","NGA0380737027"
37028,"NGA37028","NGA0380737028"
37029,"NGA37029","NGA0380737029"
37030,"NGA37030","NGA0380737030"
37031,"NGA37031","NGA0380737031"
37032,"NGA37032","NGA0380737032"
37033,"NGA37033","NGA0380737033"
37034,"NGA37034","NGA0380737034"
37035,"NGA37035","NGA0380737035"
37036,"NGA37036","NGA0380737036"
37037,"NGA37037","NGA0380737037"
37051,"NGA37051","NGA0380837051"
37052,"NGA37052","NGA0380837052"
37053,"NGA37053","NGA0380837053"
37054,"NGA37054","NGA0380837054"
36448,"NGA36448","NGA0378036448"
36449,"NGA36449","NGA0378036449"
36450,"NGA36450","NGA0378036450"
36451,"NGA36451","NGA0378036451"
36452,"NGA36452","NGA0378036452"
36453,"NGA36453","NGA0378036453"
36454,"NGA36454","NGA0378036454"
36455,"NGA36455","NGA0378136455"
36456,"NGA36456","NGA0378136456"
36457,"NGA36457","NGA0378136457"
36458,"NGA36458","NGA0378136458"
36459,"NGA36459","NGA0378136459"
36460,"NGA36460","NGA0378136460"
36461,"NGA36461","NGA0378136461"
36462,"NGA36462","NGA0378136462"
36770,"NGA36770","NGA0379536770"
36464,"NGA36464","NGA0378136464"
36465,"NGA36465","NGA0378136465"
36466,"NGA36466","NGA0378136466"
36467,"NGA36467","NGA0378136467"
36468,"NGA36468","NGA0378136468"
36469,"NGA36469","NGA0378136469"
36470,"NGA36470","NGA0378136470"
36471,"NGA36471","NGA0378136471"
36472,"NGA36472","NGA0378136472"
36473,"NGA36473","NGA0378136473"
36474,"NGA36474","NGA0378136474"
36475,"NGA36475","NGA0378136475"
36476,"NGA36476","NGA0378136476"
36477,"NGA36477","NGA0378136477"
36478,"NGA36478","NGA0378236478"
36479,"NGA36479","NGA0378236479"
36504,"NGA36504","NGA0378236504"
36505,"NGA36505","NGA0378336505"
36506,"NGA36506","NGA0378336506"
36507,"NGA36507","NGA0378336507"
36508,"NGA36508","NGA0378336508"
36509,"NGA36509","NGA0378336509"
36510,"NGA36510","NGA0378336510"
36511,"NGA36511","NGA0378336511"
36513,"NGA36513","NGA0378336513"
36512,"NGA36512","NGA0378336512"
36514,"NGA36514","NGA0378336514"
36515,"NGA36515","NGA0378336515"
36516,"NGA36516","NGA0378336516"
36517,"NGA36517","NGA0378336517"
36518,"NGA36518","NGA0378336518"
36519,"NGA36519","NGA0378336519"
36520,"NGA36520","NGA0378336520"
36521,"NGA36521","NGA0378336521"
36522,"NGA36522","NGA0378336522"
36523,"NGA36523","NGA0378436523"
36524,"NGA36524","NGA0378436524"
36525,"NGA36525","NGA0378436525"
36526,"NGA36526","NGA0378436526"
36528,"NGA36528","NGA0378436528"
36527,"NGA36527","NGA0378436527"
36529,"NGA36529","NGA0378436529"
36530,"NGA36530","NGA0378436530"
36531,"NGA36531","NGA0378436531"
36532,"NGA36532","NGA0378436532"
36533,"NGA36533","NGA0378436533"
36534,"NGA36534","NGA0378436534"
36969,"NGA36969","NGA0380536969"
36970,"NGA36970","NGA0380536970"
36971,"NGA36971","NGA0380536971"
36972,"NGA36972","NGA0380536972"
36973,"NGA36973","NGA0380536973"
36974,"NGA36974","NGA0380536974"
36975,"NGA36975","NGA0380536975"
36976,"NGA36976","NGA0380536976"
36977,"NGA36977","NGA0380536977"
36978,"NGA36978","NGA0380536978"
36979,"NGA36979","NGA0380536979"
36980,"NGA36980","NGA0380536980"
36535,"NGA36535","NGA0378436535"
36536,"NGA36536","NGA0378436536"
36537,"NGA36537","NGA0378436537"
36538,"NGA36538","NGA0378436538"
36539,"NGA36539","NGA0378436539"
36540,"NGA36540","NGA0378436540"
36541,"NGA36541","NGA0378436541"
36542,"NGA36542","NGA0378436542"
36543,"NGA36543","NGA0378436543"
36544,"NGA36544","NGA0378436544"
36545,"NGA36545","NGA0378436545"
36546,"NGA36546","NGA0378436546"
36558,"NGA36558","NGA0378536558"
36559,"NGA36559","NGA0378536559"
36560,"NGA36560","NGA0378536560"
36561,"NGA36561","NGA0378636561"
36562,"NGA36562","NGA0378636562"
36563,"NGA36563","NGA0378636563"
36574,"NGA36574","NGA0378636574"
36612,"NGA36612","NGA0378936612"
36614,"NGA36614","NGA0378936614"
36615,"NGA36615","NGA0378936615"
36616,"NGA36616","NGA0378936616"
36636,"NGA36636","NGA0379136636"
36637,"NGA36637","NGA0379136637"
36638,"NGA36638","NGA0379136638"
36639,"NGA36639","NGA0379136639"
36640,"NGA36640","NGA0379136640"
36641,"NGA36641","NGA0379136641"
36642,"NGA36642","NGA0379136642"
36643,"NGA36643","NGA0379136643"
36644,"NGA36644","NGA0379136644"
36645,"NGA36645","NGA0379136645"
36646,"NGA36646","NGA0379136646"
36647,"NGA36647","NGA0379136647"
36649,"NGA36649","NGA0379136649"
36650,"NGA36650","NGA0379136650"
36651,"NGA36651","NGA0379136651"
36652,"NGA36652","NGA0379136652"
36655,"NGA36655","NGA0379136655"
36653,"NGA36653","NGA0379136653"
36654,"NGA36654","NGA0379136654"
36648,"NGA36648","NGA0379136648"
36656,"NGA36656","NGA0379236656"
36657,"NGA36657","NGA0379236657"
36659,"NGA36659","NGA0379236659"
36658,"NGA36658","NGA0379236658"
36660,"NGA36660","NGA0379236660"
36661,"NGA36661","NGA0379236661"
36662,"NGA36662","NGA0379236662"
36663,"NGA36663","NGA0379236663"
36664,"NGA36664","NGA0379236664"
36665,"NGA36665","NGA0379236665"
36666,"NGA36666","NGA0379236666"
36667,"NGA36667","NGA0379236667"
36668,"NGA36668","NGA0379236668"
36669,"NGA36669","NGA0379236669"
36670,"NGA36670","NGA0379236670"
36671,"NGA36671","NGA0379236671"
36672,"NGA36672","NGA0379236672"
36673,"NGA36673","NGA0379236673"
36674,"NGA36674","NGA0379236674"
36688,"NGA36688","NGA0379336688"
36689,"NGA36689","NGA0379336689"
36702,"NGA36702","NGA0379336702"
36703,"NGA36703","NGA0379336703"
36704,"NGA36704","NGA0379336704"
36705,"NGA36705","NGA0379336705"
36706,"NGA36706","NGA0379436706"
36707,"NGA36707","NGA0379436707"
36708,"NGA36708","NGA0379436708"
36709,"NGA36709","NGA0379436709"
36710,"NGA36710","NGA0379436710"
36711,"NGA36711","NGA0379436711"
36712,"NGA36712","NGA0379436712"
36713,"NGA36713","NGA0379436713"
36715,"NGA36715","NGA0379436715"
36714,"NGA36714","NGA0379436714"
36716,"NGA36716","NGA0379436716"
36717,"NGA36717","NGA0379436717"
36718,"NGA36718","NGA0379436718"
36719,"NGA36719","NGA0379436719"
36720,"NGA36720","NGA0379436720"
36763,"NGA36763","NGA0379536763"
36764,"NGA36764","NGA0379536764"
36765,"NGA36765","NGA0379536765"
36766,"NGA36766","NGA0379536766"
36767,"NGA36767","NGA0379536767"
36768,"NGA36768","NGA0379536768"
36769,"NGA36769","NGA0379536769"
36726,"NGA36726","NGA0379436726"
36727,"NGA36727","NGA0379436727"
36728,"NGA36728","NGA0379436728"
36729,"NGA36729","NGA0379436729"
36730,"NGA36730","NGA0379436730"
36731,"NGA36731","NGA0379436731"
36732,"NGA36732","NGA0379436732"
36733,"NGA36733","NGA0379436733"
36734,"NGA36734","NGA0379436734"
36735,"NGA36735","NGA0379436735"
36736,"NGA36736","NGA0379436736"
36737,"NGA36737","NGA0379436737"
36738,"NGA36738","NGA0379436738"
36739,"NGA36739","NGA0379436739"
36740,"NGA36740","NGA0379436740"
36741,"NGA36741","NGA0379436741"
36742,"NGA36742","NGA0379436742"
36743,"NGA36743","NGA0379436743"
36744,"NGA36744","NGA0379436744"
36745,"NGA36745","NGA0379436745"
36746,"NGA36746","NGA0379436746"
36747,"NGA36747","NGA0379436747"
36748,"NGA36748","NGA0379436748"
36749,"NGA36749","NGA0379436749"
36750,"NGA36750","NGA0379536750"
36800,"NGA36800","NGA0379636800"
36801,"NGA36801","NGA0379636801"
36803,"NGA36803","NGA0379636803"
36804,"NGA36804","NGA0379636804"
36805,"NGA36805","NGA0379736805"
36806,"NGA36806","NGA0379736806"
36807,"NGA36807","NGA0379736807"
36808,"NGA36808","NGA0379736808"
36809,"NGA36809","NGA0379736809"
36810,"NGA36810","NGA0379736810"
36811,"NGA36811","NGA0379736811"
36812,"NGA36812","NGA0379736812"
36813,"NGA36813","NGA0379736813"
36814,"NGA36814","NGA0379736814"
36815,"NGA36815","NGA0379736815"
36816,"NGA36816","NGA0379736816"
36817,"NGA36817","NGA0379736817"
36818,"NGA36818","NGA0379736818"
36819,"NGA36819","NGA0379736819"
36820,"NGA36820","NGA0379736820"
36821,"NGA36821","NGA0379736821"
36822,"NGA36822","NGA0379736822"
36823,"NGA36823","NGA0379736823"
36824,"NGA36824","NGA0379736824"
36825,"NGA36825","NGA0379736825"
36826,"NGA36826","NGA0379836826"
36828,"NGA36828","NGA0379836828"
36829,"NGA36829","NGA0379836829"
36830,"NGA36830","NGA0379836830"
36831,"NGA36831","NGA0379836831"
36832,"NGA36832","NGA0379836832"
36833,"NGA36833","NGA0379836833"
36834,"NGA36834","NGA0379836834"
36835,"NGA36835","NGA0379836835"
36836,"NGA36836","NGA0379836836"
36837,"NGA36837","NGA0379836837"
36838,"NGA36838","NGA0379836838"
36839,"NGA36839","NGA0379836839"
36840,"NGA36840","NGA0379836840"
36857,"NGA36857","NGA0379936857"
36858,"NGA36858","NGA0379936858"
36859,"NGA36859","NGA0379936859"
36860,"NGA36860","NGA0379936860"
36861,"NGA36861","NGA0379936861"
36862,"NGA36862","NGA0380036862"
36863,"NGA36863","NGA0380036863"
36864,"NGA36864","NGA0380036864"
36865,"NGA36865","NGA0380036865"
36866,"NGA36866","NGA0380036866"
36867,"NGA36867","NGA0380036867"
36868,"NGA36868","NGA0380036868"
36869,"NGA36869","NGA0380036869"
36870,"NGA36870","NGA0380036870"
36871,"NGA36871","NGA0380036871"
36872,"NGA36872","NGA0380036872"
36881,"NGA36881","NGA0380136881"
36882,"NGA36882","NGA0380136882"
36883,"NGA36883","NGA0380136883"
36884,"NGA36884","NGA0380136884"
36885,"NGA36885","NGA0380136885"
36886,"NGA36886","NGA0380136886"
36887,"NGA36887","NGA0380136887"
36888,"NGA36888","NGA0380136888"
36889,"NGA36889","NGA0380136889"
36890,"NGA36890","NGA0380136890"
36905,"NGA36905","NGA0380236905"
36906,"NGA36906","NGA0380236906"
36908,"NGA36908","NGA0380236908"
36907,"NGA36907","NGA0380236907"
36910,"NGA36910","NGA0380236910"
36909,"NGA36909","NGA0380236909"
36911,"NGA36911","NGA0380236911"
36912,"NGA36912","NGA0380236912"
36913,"NGA36913","NGA0380236913"
36914,"NGA36914","NGA0380236914"
36915,"NGA36915","NGA0380236915"
36916,"NGA36916","NGA0380236916"
36917,"NGA36917","NGA0380236917"
36918,"NGA36918","NGA0380236918"
36919,"NGA36919","NGA0380236919"
36920,"NGA36920","NGA0380336920"
36922,"NGA36922","NGA0380336922"
36923,"NGA36923","NGA0380336923"
36921,"NGA36921","NGA0380336921"
36924,"NGA36924","NGA0380336924"
36925,"NGA36925","NGA0380336925"
36926,"NGA36926","NGA0380336926"
36927,"NGA36927","NGA0380336927"
36932,"NGA36932","NGA0380336932"
36933,"NGA36933","NGA0380336933"
36934,"NGA36934","NGA0380336934"
36935,"NGA36935","NGA0380336935"
36936,"NGA36936","NGA0380336936"
36937,"NGA36937","NGA0380336937"
36940,"NGA36940","NGA0380436940"
36941,"NGA36941","NGA0380436941"
36938,"NGA36938","NGA0380436938"
37007,"NGA37007","NGA0380637007"
37008,"NGA37008","NGA0380637008"
37009,"NGA37009","NGA0380637009"
37010,"NGA37010","NGA0380637010"
37011,"NGA37011","NGA0380637011"
37012,"NGA37012","NGA0380637012"
37013,"NGA37013","NGA0380637013"
37014,"NGA37014","NGA0380637014"
37015,"NGA37015","NGA0380637015"
37016,"NGA37016","NGA0380637016"
37017,"NGA37017","NGA0380637017"
37018,"NGA37018","NGA0380737018"
37019,"NGA37019","NGA0380737019"
37066,"NGA37066","NGA0380937066"
37067,"NGA37067","NGA0380937067"
37068,"NGA37068","NGA0380937068"
37069,"NGA37069","NGA0380937069"
37070,"NGA37070","NGA0380937070"
37071,"NGA37071","NGA0380937071"
37072,"NGA37072","NGA0380937072"
37073,"NGA37073","NGA0380937073"
37074,"NGA37074","NGA0380937074"
37075,"NGA37075","NGA0380937075"
37076,"NGA37076","NGA0380937076"
37077,"NGA37077","NGA0380937077"
37078,"NGA37078","NGA0380937078"
37079,"NGA37079","NGA0380937079"
37080,"NGA37080","NGA0381037080"
37081,"NGA37081","NGA0381037081"
37082,"NGA37082","NGA0381037082"
37083,"NGA37083","NGA0381037083"
37084,"NGA37084","NGA0381037084"
37085,"NGA37085","NGA0381037085"
37086,"NGA37086","NGA0381037086"
37087,"NGA37087","NGA0381037087"
37088,"NGA37088","NGA0381037088"
37089,"NGA37089","NGA0381037089"
37090,"NGA37090","NGA0381037090"
37091,"NGA37091","NGA0381037091"
37092,"NGA37092","NGA0381037092"
37093,"NGA37093","NGA0381037093"
37094,"NGA37094","NGA0381037094"
37095,"NGA37095","NGA0381037095"
37096,"NGA37096","NGA0381037096"
37097,"NGA37097","NGA0381137097"
37098,"NGA37098","NGA0381137098"
37099,"NGA37099","NGA0381137099"
37100,"NGA37100","NGA0381137100"
37101,"NGA37101","NGA0381137101"
37102,"NGA37102","NGA0381137102"
37103,"NGA37103","NGA0381137103"
37104,"NGA37104","NGA0381137104"
36391,"NGA36391","NGA0377736391"
38111,"RWA38111","RWA0391238111"
38112,"RWA38112","RWA0391238112"
38113,"RWA38113","RWA0391238113"
38114,"RWA38114","RWA0391238114"
38115,"RWA38115","RWA0391238115"
38116,"RWA38116","RWA0391238116"
38117,"RWA38117","RWA0391238117"
38118,"RWA38118","RWA0391338118"
38119,"RWA38119","RWA0391338119"
38120,"RWA38120","RWA0391338120"
38121,"RWA38121","RWA0391438121"
38122,"RWA38122","RWA0391438122"
38123,"RWA38123","RWA0391438123"
38124,"RWA38124","RWA0391438124"
38125,"RWA38125","RWA0391438125"
38126,"RWA38126","RWA0391538126"
38127,"RWA38127","RWA0391538127"
38128,"RWA38128","RWA0391538128"
38129,"RWA38129","RWA0391538129"
38130,"RWA38130","RWA0391538130"
38131,"RWA38131","RWA0391538131"
38132,"RWA38132","RWA0391538132"
38133,"RWA38133","RWA0391538133"
38134,"RWA38134","RWA0391638134"
38136,"RWA38136","RWA0391638136"
38137,"RWA38137","RWA0391638137"
38138,"RWA38138","RWA0391638138"
38139,"RWA38139","RWA0391638139"
38140,"RWA38140","RWA0391638140"
38141,"RWA38141","RWA0391638141"
40214,"SEN40214","SEN0413140214"
40219,"SEN40219","SEN0413140219"
40193,"SEN40193","SEN0412740193"
40188,"SEN40188","SEN0412640188"
40200,"SEN40200","SEN0412840200"
40190,"SEN40190","SEN0412640190"
40161,"SEN40161","SEN0412040161"
40224,"SEN40224","SEN0413240224"
40182,"SEN40182","SEN0412540182"
40207,"SEN40207","SEN0413040207"
